지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2023-03-01 05:21,5.7,0,329,1.1,1011.2,1021.8,68.9,0,0
108,2023-03-01 05:22,5.7,0,331.8,.8,1011.2,1021.8,68.4,0,0
108,2023-03-01 05:23,5.7,0,331.9,.7,1011.2,1021.8,69.9,0,0
108,2023-03-01 05:24,5.7,0,320.3,.7,1011.2,1021.8,69.1,0,0
108,2023-03-01 05:25,5.7,0,304,1,1011.2,1021.8,69.2,0,0
108,2023-03-01 05:26,5.7,0,301,1,1011.2,1021.8,68.3,0,0
108,2023-03-01 05:27,5.7,0,280.5,.9,1011.2,1021.8,69,0,0
108,2023-03-01 05:28,5.7,0,295.7,1.1,1011.2,1021.8,69.1,0,0
108,2023-03-01 05:29,5.7,0,291.4,.9,1011.2,1021.8,68.3,0,0
108,2023-03-01 05:30,5.7,0,286.9,.8,1011.2,1021.8,68.8,0,0
108,2023-03-01 05:31,5.7,0,286.4,.7,1011.3,1021.9,68.7,0,0
108,2023-03-01 05:32,5.7,0,277.1,1.3,1011.3,1021.9,68.9,0,0
108,2023-03-01 05:33,5.7,0,289.9,1.2,1011.3,1021.9,69.6,0,0
108,2023-03-01 05:34,5.7,0,278.2,1.1,1011.3,1021.9,68.5,0,0
108,2023-03-01 05:35,5.7,0,291.6,1.1,1011.3,1021.9,69.1,0,0
108,2023-03-01 05:36,5.7,0,275.7,1.3,1011.2,1021.8,69,0,0
108,2023-03-01 05:37,5.7,0,293.9,1.5,1011.2,1021.8,69,0,0
108,2023-03-01 05:38,5.7,0,284.3,1.5,1011.2,1021.8,69.6,0,0
108,2023-03-01 05:39,5.7,0,270.4,.5,1011.2,1021.8,69.5,0,0
108,2023-03-01 05:40,5.8,0,277,.5,1011.2,1021.8,68.8,0,0
108,2023-03-01 05:41,5.8,0,289.2,1.5,1011.2,1021.8,70,0,0
108,2023-03-01 05:42,5.8,0,289.3,1.3,1011.3,1021.9,70,0,0
108,2023-03-01 05:43,5.8,0,295,1.4,1011.3,1021.9,69.8,0,0
108,2023-03-01 05:44,5.8,0,284.3,.9,1011.3,1021.9,70,0,0
108,2023-03-01 05:45,5.8,0,284.4,1.4,1011.3,1021.9,69.1,0,0
108,2023-03-01 05:46,5.8,0,291.3,1.2,1011.3,1021.9,69.7,0,0
108,2023-03-01 05:47,5.8,0,287.4,1,1011.2,1021.8,69.7,0,0
108,2023-03-01 05:48,5.8,0,286.3,.9,1011.3,1021.9,69.8,0,0
108,2023-03-01 05:49,5.8,0,291.4,1.3,1011.3,1021.9,69.5,0,0
108,2023-03-01 05:50,5.8,0,269.9,.9,1011.3,1021.9,69.5,0,0
108,2023-03-01 05:51,5.8,0,270.9,1,1011.3,1021.9,69.5,0,0
108,2023-03-01 05:52,5.8,0,271.4,1,1011.3,1021.9,69,0,0
108,2023-03-01 05:53,5.8,0,284.6,1,1011.3,1021.9,69.5,0,0
108,2023-03-01 05:54,5.7,0,273.8,.8,1011.3,1021.9,70.2,0,0
108,2023-03-01 05:55,5.7,0,269.6,1.1,1011.3,1021.9,69.4,0,0
108,2023-03-01 05:56,5.7,0,259.8,1.2,1011.3,1021.9,69.3,0,0
108,2023-03-01 05:57,5.7,0,257.9,.8,1011.3,1021.9,69.6,0,0
108,2023-03-01 05:58,5.7,0,252.1,1.5,1011.3,1021.9,69.9,0,0
108,2023-03-01 05:59,5.7,0,268.3,1.6,1011.3,1021.9,69.8,0,0
108,2023-03-01 06:00,5.7,0,261.8,1.6,1011.3,1021.9,70.3,0,0
108,2023-03-01 06:01,5.7,0,261.4,1.6,1011.3,1021.9,71.3,0,0
108,2023-03-01 06:02,5.7,0,268.4,1.7,1011.3,1021.9,70.4,0,0
108,2023-03-01 06:03,5.8,0,286.8,1.8,1011.3,1021.9,71.8,0,0
108,2023-03-01 06:04,5.8,0,259,2.5,1011.3,1021.9,71.7,0,0
108,2023-03-01 06:05,5.8,0,249.9,2.5,1011.3,1021.9,70.8,0,0
108,2023-03-01 06:06,5.8,0,258.4,1.7,1011.3,1021.9,71,0,0
108,2023-03-01 06:07,5.8,0,293.2,1.2,1011.3,1021.9,71.1,0,0
108,2023-03-01 06:08,5.8,0,261.4,1.3,1011.3,1021.9,71.5,0,0
108,2023-03-01 06:09,5.8,0,268.3,1.4,1011.3,1021.9,71,0,0
108,2023-03-01 06:10,5.7,0,258.8,2.1,1011.3,1021.9,72.7,0,0
108,2023-03-01 06:11,5.8,0,262.8,1.8,1011.3,1021.9,72,0,0
108,2023-03-01 06:12,5.8,0,260.9,1.6,1011.2,1021.8,71.5,0,0
108,2023-03-01 06:13,5.8,0,243.3,2.3,1011.2,1021.8,71.5,0,0
108,2023-03-01 06:14,5.8,0,242.6,1.5,1011.3,1021.9,72.6,0,0
108,2023-03-01 06:15,5.8,0,266.2,.9,1011.3,1021.9,71.9,0,0
108,2023-03-01 06:16,5.8,0,265.2,1.8,1011.2,1021.8,71.7,0,0
108,2023-03-01 06:17,5.8,0,256.6,2.3,1011.2,1021.8,71.9,0,0
108,2023-03-01 06:18,5.8,0,260.1,2.1,1011.2,1021.8,71.5,0,0
108,2023-03-01 06:19,5.8,0,264.7,1.6,1011.2,1021.8,72.2,0,0
108,2023-03-01 06:20,5.8,0,275,1.3,1011.2,1021.8,72,0,0
108,2023-03-01 06:21,5.8,0,260.3,1.7,1011.2,1021.8,72.7,0,0
108,2023-03-01 06:22,5.8,0,277.9,1.5,1011.2,1021.8,72.3,0,0
108,2023-03-01 06:23,5.8,0,272.6,1.5,1011.2,1021.8,72.6,0,0
108,2023-03-01 06:24,5.8,0,260.3,2.3,1011.2,1021.8,72.1,0,0
108,2023-03-01 06:25,5.8,0,244.1,1.9,1011.2,1021.8,72.8,0,0
108,2023-03-01 06:26,5.8,0,252.7,1.5,1011.2,1021.8,71.7,0,0
108,2023-03-01 06:27,5.8,0,264.5,1.8,1011.2,1021.8,72.3,0,0
108,2023-03-01 06:28,5.8,0,261,1.6,1011.2,1021.8,72.3,0,0
108,2023-03-01 06:29,5.7,0,279.5,1.6,1011.2,1021.8,72.4,0,0
108,2023-03-01 06:30,5.7,0,282.1,1.6,1011.2,1021.8,72.7,0,0
108,2023-03-01 06:31,5.7,0,260.2,1.1,1011.2,1021.8,72.2,0,0
108,2023-03-01 06:32,5.7,0,285.6,1.5,1011.2,1021.8,72.2,0,0
108,2023-03-01 06:33,5.7,0,273.8,1.3,1011.1,1021.7,71.6,0,0
108,2023-03-01 06:34,5.7,0,284.7,1.5,1011.1,1021.7,72.5,0,0
108,2023-03-01 06:35,5.7,0,266.6,1.4,1011.1,1021.7,72.1,0,0
108,2023-03-01 06:36,5.7,0,261.9,1.7,1011.1,1021.7,72.7,0,0
108,2023-03-01 06:37,5.7,0,278.6,1.3,1011.1,1021.7,72.9,0,0
108,2023-03-01 06:38,5.7,0,253.1,2.1,1011.1,1021.7,72.3,0,0
108,2023-03-01 06:39,5.7,0,267.5,1.9,1011.1,1021.7,73.2,0,0
108,2023-03-01 06:40,5.7,0,270.4,2.4,1011.1,1021.7,72.6,0,0
108,2023-03-01 06:41,5.7,0,261.8,1.7,1011.1,1021.7,72.9,0,0
108,2023-03-01 06:42,5.7,0,274.8,2,1011.1,1021.7,73,0,0
108,2023-03-01 06:43,5.7,0,300.2,2.2,1011.1,1021.7,73.7,0,0
108,2023-03-01 06:44,5.7,0,296.5,1.8,1011.1,1021.7,73.4,0,0
108,2023-03-01 06:45,5.7,0,290.4,2.4,1011.1,1021.7,73.1,0,0
108,2023-03-01 06:46,5.7,0,299.2,2.4,1011.1,1021.7,73.6,0,0
108,2023-03-01 06:47,5.7,0,292.2,2.5,1011.1,1021.7,75,0,0
108,2023-03-01 06:48,5.7,0,287.6,2.7,1011.1,1021.7,74.1,0,0
108,2023-03-01 06:49,5.7,0,297.1,2.6,1011.1,1021.7,74.3,0,0
108,2023-03-01 06:50,5.7,0,284.9,2.6,1011.1,1021.7,75.2,0,0
108,2023-03-01 06:51,5.6,0,289.2,2.9,1011.1,1021.7,73.9,0,0
108,2023-03-01 06:52,5.6,0,281.1,2.9,1011.1,1021.7,73.1,0,0
108,2023-03-01 06:53,5.6,0,290.3,2.4,1011.1,1021.7,73.4,0,0
108,2023-03-01 06:54,5.6,0,282.1,2,1011.2,1021.8,74.3,0,0
108,2023-03-01 06:55,5.6,0,279.5,1.8,1011.2,1021.8,74.3,0,0
108,2023-03-01 06:56,5.6,0,280.1,2.6,1011.2,1021.8,74.2,0,0
108,2023-03-01 06:57,5.6,0,286.4,2.8,1011.2,1021.8,73.9,0,0
108,2023-03-01 06:58,5.6,0,290.4,2.2,1011.2,1021.8,73.7,0,0
108,2023-03-01 06:59,5.6,0,293.3,1.9,1011.2,1021.8,74.1,0,0
108,2023-03-01 07:00,5.6,0,305.3,1.7,1011.2,1021.8,74.4,0,0
108,2023-03-01 07:01,5.6,0,297.9,1,1011.2,1021.8,73.2,0,0
108,2023-03-01 07:02,5.6,0,272.2,1,1011.2,1021.8,73.1,0,0
108,2023-03-01 07:03,5.6,0,304.2,.7,1011.2,1021.8,73,0,0
108,2023-03-01 07:04,5.6,0,250.7,.4,1011.1,1021.7,72.8,0,0
108,2023-03-01 07:05,5.5,0,243.6,.8,1011.1,1021.7,72.9,0,0
108,2023-03-01 07:06,5.5,0,290,1.6,1011.1,1021.7,72.7,0,0
108,2023-03-01 07:07,5.5,0,248.1,1.4,1011.1,1021.7,74.2,0,0
108,2023-03-01 07:08,5.5,0,251.9,1.9,1011.1,1021.7,74.5,0,0
108,2023-03-01 07:09,5.5,0,259.4,1.8,1011.1,1021.7,74.2,0,0
108,2023-03-01 07:10,5.5,0,262.1,1.9,1011.1,1021.7,73.8,0,0
108,2023-03-01 07:11,5.5,0,257.3,1.9,1011.1,1021.7,74,0,0
108,2023-03-01 07:12,5.5,0,262.1,1.8,1011.1,1021.7,73.9,0,0
108,2023-03-01 07:13,5.4,0,268.7,1.7,1011.1,1021.7,74.2,0,0
108,2023-03-01 07:14,5.4,0,262.5,1.8,1011.1,1021.7,74.3,0,0
108,2023-03-01 07:15,5.4,0,270.6,1.7,1011.1,1021.7,75,0,0
108,2023-03-01 07:16,5.4,0,278.8,1.4,1011.1,1021.7,74.4,0,0
108,2023-03-01 07:17,5.4,0,260.5,1.6,1011.1,1021.7,74.1,0,0
108,2023-03-01 07:18,5.4,0,290.1,1.6,1011.1,1021.7,74.6,0,0
108,2023-03-01 07:19,5.4,0,267.7,1.4,1011.1,1021.7,75.1,0,0
108,2023-03-01 07:20,5.4,0,268.1,1.7,1011.2,1021.8,75.1,0,0
108,2023-03-01 07:21,5.4,0,285.9,1.3,1011.1,1021.7,75.1,0,0
108,2023-03-01 07:22,5.4,0,279.3,1.2,1011.1,1021.7,75.3,0,0
108,2023-03-01 07:23,5.4,0,250.8,.8,1011.1,1021.7,76.3,0,0
108,2023-03-01 07:24,5.4,0,258.4,1.7,1011.1,1021.7,75.2,0,0
108,2023-03-01 07:25,5.4,0,259.2,1.8,1011.1,1021.7,75.3,0,0
108,2023-03-01 07:26,5.4,0,263.3,2.4,1011.1,1021.7,75.6,0,0
108,2023-03-01 07:27,5.4,0,269.8,2.3,1011.1,1021.7,74.9,.01,0
108,2023-03-01 07:28,5.4,0,261.7,2.1,1011.1,1021.7,75.1,.01,0
108,2023-03-01 07:29,5.4,0,257.5,2.3,1011.2,1021.8,75.1,.01,0
108,2023-03-01 07:30,5.4,0,270,1.7,1011.1,1021.7,75.4,.01,0
108,2023-03-01 07:31,5.4,0,271.3,1.8,1011.1,1021.7,75.2,.01,0
108,2023-03-01 07:32,5.4,0,261.6,2.4,1011.1,1021.7,76,.01,0
108,2023-03-01 07:33,5.4,0,262.2,2.1,1011.1,1021.7,74.9,.01,0
108,2023-03-01 07:34,5.4,0,266.2,2.1,1011.1,1021.7,76,.01,0
108,2023-03-01 07:35,5.4,0,267.6,1.8,1011.2,1021.8,76.3,.01,0
108,2023-03-01 07:36,5.4,0,265.4,1.9,1011.2,1021.8,75.7,.01,0
108,2023-03-01 07:37,5.4,0,260.2,1.6,1011.1,1021.7,76,.01,0
108,2023-03-01 07:38,5.4,0,260.8,1.6,1011.2,1021.8,75.4,.01,0
108,2023-03-01 07:39,5.4,0,249.5,1,1011.1,1021.7,75.6,.01,0
108,2023-03-01 07:40,5.4,0,258.7,1.9,1011.2,1021.8,75.9,.01,0
108,2023-03-01 07:41,5.4,0,273.2,1.8,1011.2,1021.8,76.3,.02,0
108,2023-03-01 07:42,5.4,0,284.5,2.4,1011.2,1021.8,76.2,.02,0
108,2023-03-01 07:43,5.4,0,269.8,2.3,1011.2,1021.8,76.8,.02,0
108,2023-03-01 07:44,5.4,0,286.2,2,1011.2,1021.8,76.3,.02,0
108,2023-03-01 07:45,5.4,0,268.4,2.4,1011.2,1021.8,76.2,.02,0
108,2023-03-01 07:46,5.4,0,276.3,2.4,1011.2,1021.8,76.8,.02,0
108,2023-03-01 07:47,5.4,0,263.6,2.1,1011.2,1021.8,77.1,.02,0
108,2023-03-01 07:48,5.4,0,297.4,2.6,1011.2,1021.8,76.8,.02,0
108,2023-03-01 07:49,5.4,0,281.9,2.5,1011.2,1021.8,76.2,.02,0
108,2023-03-01 07:50,5.4,0,290.7,2.4,1011.2,1021.8,76.8,.03,0
108,2023-03-01 07:51,5.4,0,256.9,2.3,1011.2,1021.8,76.7,.03,0
108,2023-03-01 07:52,5.4,0,260.7,2.4,1011.2,1021.8,76.1,.03,0
108,2023-03-01 07:53,5.4,0,259.2,2,1011.2,1021.8,76.6,.03,0
108,2023-03-01 07:54,5.4,0,265.1,1.8,1011.2,1021.8,76.9,.03,0
108,2023-03-01 07:55,5.4,0,264.6,2,1011.2,1021.8,76,.03,0
108,2023-03-01 07:56,5.4,0,268.4,1.6,1011.2,1021.8,76.2,.04,0
108,2023-03-01 07:57,5.4,0,258.3,1.6,1011.2,1021.8,76.9,.04,0
108,2023-03-01 07:58,5.4,0,257,1.8,1011.2,1021.8,76.3,.04,0
108,2023-03-01 07:59,5.4,0,256.2,1.5,1011.2,1021.8,76.2,.04,0
108,2023-03-01 08:00,5.4,0,281.2,1.3,1011.2,1021.8,76,.05,0
108,2023-03-01 08:01,5.4,0,288.3,1,1011.2,1021.8,77,.05,0
108,2023-03-01 08:02,5.4,0,249.4,1.4,1011.2,1021.8,76.4,.05,0
108,2023-03-01 08:03,5.4,0,281.1,1.7,1011.2,1021.8,76.4,.05,0
108,2023-03-01 08:04,5.4,0,265.1,.9,1011.2,1021.8,76.3,.06,0
108,2023-03-01 08:05,5.4,0,268.6,1.2,1011.2,1021.8,77.1,.06,0
108,2023-03-01 08:06,5.4,0,264.3,1.7,1011.2,1021.8,76.4,.06,0
108,2023-03-01 08:07,5.4,0,271.3,1.9,1011.2,1021.8,76.1,.06,0
108,2023-03-01 08:08,5.4,0,289,2.1,1011.2,1021.8,76.4,.07,0
108,2023-03-01 08:09,5.4,0,277.8,1.4,1011.2,1021.8,76.7,.07,0
108,2023-03-01 08:10,5.4,0,274.2,1.5,1011.2,1021.8,76.2,.08,0
108,2023-03-01 08:11,5.4,0,296.2,1.2,1011.2,1021.8,76.2,.08,0
108,2023-03-01 08:12,5.4,0,301,1.3,1011.1,1021.7,76.2,.09,0
108,2023-03-01 08:13,5.5,0,278.4,1.4,1011.1,1021.7,76.4,.09,0
108,2023-03-01 08:14,5.5,0,262.2,1.4,1011.1,1021.7,77.2,.1,0
108,2023-03-01 08:15,5.5,0,263.1,1.1,1011.2,1021.8,76.3,.1,0
108,2023-03-01 08:16,5.5,0,278,2,1011.2,1021.8,76.3,.11,0
108,2023-03-01 08:17,5.5,0,302.4,1.6,1011.1,1021.7,75.8,.12,0
108,2023-03-01 08:18,5.5,0,288.6,1.4,1011.1,1021.7,75.9,.12,0
108,2023-03-01 08:19,5.5,0,311.6,2.2,1011.1,1021.7,75.3,.13,0
108,2023-03-01 08:20,5.5,0,313.9,1.4,1011.1,1021.7,76.1,.13,0
108,2023-03-01 08:21,5.5,0,295.3,1.2,1011.1,1021.7,76,.14,0
108,2023-03-01 08:22,5.5,0,292.4,1.5,1011.2,1021.8,75.8,.14,0
108,2023-03-01 08:23,5.6,0,278.6,1.7,1011.2,1021.8,75.3,.15,0
108,2023-03-01 08:24,5.6,0,317.2,1.7,1011.2,1021.8,75.6,.16,0
108,2023-03-01 08:25,5.6,0,313.2,2.4,1011.2,1021.8,75.6,.16,0
108,2023-03-01 08:26,5.6,0,307.9,1.7,1011.2,1021.8,75.6,.16,0
108,2023-03-01 08:27,5.6,0,262.9,.9,1011.2,1021.8,76.6,.17,0
108,2023-03-01 08:28,5.6,0,290.6,1.1,1011.2,1021.8,75.5,.17,0
108,2023-03-01 08:29,5.6,0,312.8,1,1011.1,1021.7,75.7,.18,0
108,2023-03-01 08:30,5.6,0,274,1.6,1011.2,1021.8,75.4,.18,0
108,2023-03-01 08:31,5.6,0,288.6,1.4,1011.2,1021.8,75.3,.19,0
108,2023-03-01 08:32,5.6,0,324.9,2.5,1011.2,1021.8,76.1,.19,0
108,2023-03-01 08:33,5.6,0,321.9,3.4,1011.2,1021.8,76.9,.19,0
108,2023-03-01 08:34,5.6,0,311,3.1,1011.2,1021.8,75.6,.2,0
108,2023-03-01 08:35,5.6,0,313,2.7,1011.2,1021.8,74.9,.2,0
108,2023-03-01 08:36,5.6,0,302.4,2.5,1011.2,1021.8,76.7,.2,0
108,2023-03-01 08:37,5.6,0,299.1,2.5,1011.2,1021.8,75.9,.21,0
108,2023-03-01 08:38,5.6,0,293.9,2.5,1011.2,1021.8,75.5,.21,0
108,2023-03-01 08:39,5.6,0,275.7,1.9,1011.2,1021.8,76.6,.21,0
108,2023-03-01 08:40,5.6,0,262.5,2.8,1011.2,1021.8,75.3,.22,0
108,2023-03-01 08:41,5.6,0,323.2,3,1011.2,1021.8,76.6,.22,0
108,2023-03-01 08:42,5.6,0,303.9,2.8,1011.3,1021.9,76.8,.22,0
108,2023-03-01 08:43,5.6,0,291.7,2.2,1011.3,1021.9,74.7,.23,0
108,2023-03-01 08:44,5.6,0,293.2,2.6,1011.3,1021.9,75.1,.23,0
108,2023-03-01 08:45,5.6,0,290.1,2.4,1011.3,1021.9,75.2,.24,0
108,2023-03-01 08:46,5.6,0,254.4,2.4,1011.3,1021.9,75.2,.24,0
108,2023-03-01 08:47,5.6,0,255.6,2.5,1011.3,1021.9,75.6,.24,0
108,2023-03-01 08:48,5.6,0,307.3,1.8,1011.3,1021.9,75,.25,0
108,2023-03-01 08:49,5.7,0,288.1,2,1011.3,1021.9,75.1,.25,0
108,2023-03-01 08:50,5.7,0,290.7,2,1011.3,1021.9,74.9,.26,0
108,2023-03-01 08:51,5.7,0,303,1.3,1011.3,1021.9,74.5,.26,0
108,2023-03-01 08:52,5.7,0,278.3,1.3,1011.3,1021.9,74.2,.27,0
108,2023-03-01 08:53,5.7,0,259,2.3,1011.2,1021.8,75.2,.28,0
108,2023-03-01 08:54,5.7,0,267.2,1.8,1011.2,1021.8,75.1,.28,0
108,2023-03-01 08:55,5.7,0,262.5,2.2,1011.2,1021.8,74.5,.29,0
108,2023-03-01 08:56,5.7,0,251.8,2.4,1011.2,1021.8,74.4,.3,0
108,2023-03-01 08:57,5.7,0,270.9,1.9,1011.2,1021.8,74.9,.3,0
108,2023-03-01 08:58,5.7,0,275.8,2.5,1011.2,1021.8,75.1,.31,0
108,2023-03-01 08:59,5.7,0,291.6,3.1,1011.2,1021.8,75.9,.32,0
108,2023-03-01 09:00,5.7,0,303.4,2.9,1011.1,1021.7,75,.32,0
108,2023-03-01 09:01,5.7,0,283.4,2.4,1011.1,1021.7,73.8,.33,0
108,2023-03-01 09:02,5.7,0,269.6,1.9,1011.1,1021.7,74.8,.34,0
108,2023-03-01 09:03,5.8,0,247.5,.9,1011.1,1021.7,74.2,.35,0
108,2023-03-01 09:04,5.8,0,277.9,.6,1011.1,1021.7,74.8,.35,0
108,2023-03-01 09:05,5.8,0,258.2,1.6,1011.1,1021.7,74.4,.36,0
108,2023-03-01 09:06,5.8,0,246,1.5,1011.1,1021.7,74,.37,0
108,2023-03-01 09:07,5.8,0,250.1,1.6,1011.1,1021.7,75.1,.37,0
108,2023-03-01 09:08,5.8,0,265,2,1011.1,1021.7,74.5,.38,0
108,2023-03-01 09:09,5.8,0,277,2.2,1011.1,1021.7,74.5,.39,0
108,2023-03-01 09:10,5.8,0,263,1.9,1011.1,1021.7,74.5,.4,0
108,2023-03-01 09:11,5.8,0,277.4,1.6,1011.1,1021.7,74.4,.41,0
108,2023-03-01 09:12,5.8,0,294.3,1.9,1011.1,1021.7,74.2,.41,0
108,2023-03-01 09:13,5.9,0,247,2.1,1011.1,1021.7,74.4,.42,0
108,2023-03-01 09:14,5.9,0,275.6,1.6,1011.1,1021.7,74.4,.43,0
108,2023-03-01 09:15,5.9,0,297.1,1.8,1011.1,1021.7,73.7,.44,0
108,2023-03-01 09:16,5.9,0,288.8,1.9,1011.1,1021.7,74.5,.45,0
108,2023-03-01 09:17,5.9,0,283.8,2.2,1011.1,1021.7,74.3,.45,0
108,2023-03-01 09:18,5.9,0,286.7,2.6,1011.1,1021.7,74.5,.46,0
108,2023-03-01 09:19,5.9,0,284.7,2.9,1011.1,1021.7,74.3,.47,0
108,2023-03-01 09:20,5.9,0,289.4,2.6,1011.1,1021.7,74.9,.48,0
108,2023-03-01 09:21,5.9,0,291.5,2.7,1011.1,1021.7,74.2,.49,0
108,2023-03-01 09:22,5.9,0,283.7,2.4,1011.1,1021.7,74,.5,0
108,2023-03-01 09:23,5.9,0,275.2,2.3,1011.1,1021.7,74.1,.51,0
108,2023-03-01 09:24,5.9,0,277.7,1.7,1011.1,1021.7,73.9,.52,0
108,2023-03-01 09:25,5.9,0,287.6,1.4,1011.1,1021.7,74,.53,0
108,2023-03-01 09:26,5.9,0,291.3,1.6,1011.1,1021.7,73.1,.54,0
108,2023-03-01 09:27,6,0,277,.9,1011.1,1021.7,73.6,.54,0
108,2023-03-01 09:28,6,0,255.5,1.3,1011.1,1021.7,73.6,.55,0
108,2023-03-01 09:29,6,0,259.2,1.6,1011.1,1021.7,73.7,.56,0
108,2023-03-01 09:30,6,0,288.1,2.6,1011.1,1021.7,73,.57,0
108,2023-03-01 09:31,6,0,288.3,2.7,1011.1,1021.7,73,.58,0
108,2023-03-01 09:32,6,0,277.7,1.9,1011.1,1021.7,74.4,.59,0
108,2023-03-01 09:33,6,0,318.6,1.8,1011.1,1021.7,72.7,.6,0
108,2023-03-01 09:34,6,0,300,2.1,1011.1,1021.7,74.2,.61,0
108,2023-03-01 09:35,6,0,283,2.7,1011.1,1021.7,71.9,.62,0
108,2023-03-01 09:36,6,0,288.5,2.5,1011.1,1021.7,71.7,.63,0
108,2023-03-01 09:37,6.1,0,303.4,2,1011.1,1021.7,73,.64,0
108,2023-03-01 09:38,6,0,292.3,2.1,1011.1,1021.7,72.3,.65,0
108,2023-03-01 09:39,6.1,0,295.1,2.4,1011.2,1021.8,72.6,.65,0
108,2023-03-01 09:40,6.1,0,284.2,2.5,1011.2,1021.8,73.1,.66,0
108,2023-03-01 09:41,6.1,0,291.7,2.4,1011.2,1021.8,72.6,.67,0
108,2023-03-01 09:42,6.1,0,296.9,2.5,1011.2,1021.8,73,.68,0
108,2023-03-01 09:43,6.1,0,288,2.6,1011.2,1021.8,74.1,.69,0
108,2023-03-01 09:44,6.1,0,291.5,2.7,1011.2,1021.8,72.6,.7,0
108,2023-03-01 09:45,6.1,0,304,2,1011.2,1021.8,72.3,.71,0
108,2023-03-01 09:46,6.1,0,304.9,2.9,1011.2,1021.8,72.6,.71,0
108,2023-03-01 09:47,6.1,0,295.7,3.1,1011.2,1021.8,72.1,.72,0
108,2023-03-01 09:48,6.1,0,301.8,2.9,1011.2,1021.8,72.2,.73,0
108,2023-03-01 09:49,6.1,0,289.2,2.6,1011.2,1021.8,71.9,.74,0
108,2023-03-01 09:50,6.1,0,280.9,3.4,1011.2,1021.8,71.5,.75,0
108,2023-03-01 09:51,6.1,0,273.1,2.2,1011.1,1021.7,71.2,.76,0
108,2023-03-01 09:52,6.1,0,287.4,2.6,1011.1,1021.7,71.6,.77,0
108,2023-03-01 09:53,6.2,0,284.7,2,1011.1,1021.7,71.9,.78,0
108,2023-03-01 09:54,6.2,0,259.5,2.1,1011.1,1021.7,72.7,.79,0
108,2023-03-01 09:55,6.2,0,287.1,2.4,1011.1,1021.7,71.8,.8,0
108,2023-03-01 09:56,6.2,0,309.5,2.8,1011.1,1021.7,70.8,.81,0
108,2023-03-01 09:57,6.2,0,311,2.3,1011.1,1021.7,71.5,.82,0
108,2023-03-01 09:58,6.2,0,277.4,2.7,1011.1,1021.7,71.2,.83,0
108,2023-03-01 09:59,6.2,0,249.2,2.7,1011.1,1021.7,71,.85,0
108,2023-03-01 10:00,6.2,0,292.6,1.1,1011.1,1021.7,70.8,.85,0
108,2023-03-01 10:01,6.3,0,249,1.9,1011.1,1021.7,71,.85,0
108,2023-03-01 10:02,6.3,0,290.3,2.4,1011.1,1021.7,70.5,.86,0
108,2023-03-01 10:03,6.3,0,293.8,1.7,1011.1,1021.7,70.1,.87,0
108,2023-03-01 10:04,6.3,0,302,2.2,1011.1,1021.7,71.4,.89,0
108,2023-03-01 10:05,6.3,0,302.5,2.1,1011.1,1021.7,70.9,.9,0
108,2023-03-01 10:06,6.3,0,282.6,2.7,1011.1,1021.7,71.6,.91,0
108,2023-03-01 10:07,6.4,0,280.5,2.5,1011.1,1021.7,70.8,.91,0
108,2023-03-01 10:08,6.4,0,318.1,2.2,1011.1,1021.7,70.5,.93,0
108,2023-03-01 10:09,6.4,0,263,1.6,1011.1,1021.7,71.4,.94,0
108,2023-03-01 10:10,6.4,0,254.1,2.2,1011.1,1021.7,68.8,.95,0
108,2023-03-01 10:11,6.4,0,246.5,2.6,1011,1021.6,68.7,.96,0
108,2023-03-01 10:12,6.5,0,256.4,2.4,1011,1021.6,69.7,.97,0
108,2023-03-01 10:13,6.5,0,290.6,1.1,1011.1,1021.7,69.3,.98,0
108,2023-03-01 10:14,6.5,0,279.9,.8,1011.1,1021.7,68.7,.99,0
108,2023-03-01 10:15,6.5,0,278.5,1.6,1011,1021.6,69.6,1,0
108,2023-03-01 10:16,6.5,0,280.5,3,1011,1021.6,70,1.02,0
108,2023-03-01 10:17,6.4,0,294.6,2.9,1011,1021.6,69.2,1.03,0
108,2023-03-01 10:18,6.4,0,288,2.7,1011,1021.6,69.1,1.04,0
108,2023-03-01 10:19,6.4,0,274.7,2.5,1011,1021.6,69.1,1.06,0
108,2023-03-01 10:20,6.4,0,262.2,2.3,1010.9,1021.5,68.3,1.07,0
108,2023-03-01 10:21,6.5,0,309.9,2.4,1010.9,1021.5,69.4,1.09,0
108,2023-03-01 10:22,6.5,0,274.4,1.2,1011,1021.6,68.2,1.11,0
108,2023-03-01 10:23,6.5,0,298.5,2.8,1011,1021.6,66.9,1.12,0
108,2023-03-01 10:24,6.5,0,288.4,2.3,1010.9,1021.5,66.1,1.14,0
108,2023-03-01 10:25,6.5,0,273.8,2.2,1010.9,1021.5,67.1,1.15,0
108,2023-03-01 10:26,6.5,0,312.2,3,1010.9,1021.5,66.3,1.17,0
108,2023-03-01 10:27,6.5,0,290.6,2.7,1010.9,1021.5,66.1,1.18,0
108,2023-03-01 10:28,6.5,0,267.1,3,1010.9,1021.5,66,1.2,0
108,2023-03-01 10:29,6.5,0,284.9,3.2,1010.9,1021.5,66.8,1.22,0
108,2023-03-01 10:30,6.5,0,288.5,3.4,1010.9,1021.5,67,1.23,0
